gate_index,instance_name,original_cell,variant_cell,fixed_input_slew_ps,output_capacitance_fF,cell_delay_ps,global_T_period_ps,global_T_skew_ps,global_T_setup_ps,global_T_hold_ps,t_clk_q_max_ps,t_clk_q_min_ps,wire_resistance_ohm,wire_capacitance_fF,downstream_input_cap_fF,clock_period_ps_and_freq,global_slack_ps
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_1,166.6,8.06272,161.5297479188173,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_1,166.6,20.3697,248.32938855271308,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_1,166.6,51.4623,493.928994589488,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_1,166.6,130.015,1110.40511571038,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_2,166.6,0.5,157.81110614000517,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_2,166.6,1.46462,162.51413376064366,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_2,166.6,4.29024,173.0048821274173,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_2,166.6,12.5672,194.35394308076354,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_2,166.6,36.8123,247.46789799170404,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_2,166.6,107.832,480.1115497506835,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_2,166.6,315.867,1172.2639120948218,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_4,166.6,0.5,172.45361495898948,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_4,166.6,1.61188,175.86871656187242,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_4,166.6,5.19629,184.5692892797037,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_4,166.6,16.7515,203.67871629409962,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_4,166.6,54.00279999999999,244.97875062344764,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_4,166.6,174.09199999999998,456.9577362782085,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_4,166.6,561.228,1177.4389863054237,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_6,166.6,0.5,156.09581435650068,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_6,166.6,1.70478,158.4997207542684,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_6,166.6,5.81257,165.1563675544461,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_6,166.6,19.8183,181.04511236822512,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_6,166.6,67.5719,217.34143369119792,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_6,166.6,230.39100000000002,423.41121103874576,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_6,166.6,785.532,1158.8491418082172,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_8,166.6,0.5,159.9774225858986,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_8,166.6,2.32079,162.70021721133773,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_8,166.6,10.7722,172.44221200122854,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_8,166.6,50.0,201.11527689703536,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_8,166.6,232.079,363.85746449507724,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_8,166.6,1077.22,1265.7455672400752,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_8,166.6,5000.0,5450.646191060124,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_12,166.6,0.5,166.18284759905404,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_12,166.6,2.32079,168.17541721161504,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_12,166.6,10.7722,175.76227281742743,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_12,166.6,50.0,198.91106821361245,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_12,166.6,232.079,298.1602960025486,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_12,166.6,1077.22,939.8597974715901,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_12,166.6,5000.0,3905.2613249859087,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_16,166.6,0.5,169.73136423647483,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_16,166.6,2.32079,171.42880550663529,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_16,166.6,10.7722,178.308377030635,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_16,166.6,50.0,200.48808524136334,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_16,166.6,232.079,282.11333788864016,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_16,166.6,1077.22,852.8110132035562,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
11,place60,sky130_fd_sc_hd__buf_4,sky130_fd_sc_hd__buf_16,166.6,5000.0,3481.572175663717,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,309.88869,17.018353869999995,36.425999999999995,4000.000 ps (0.250 GHz),509.8
12,_282_,sky130_fd_sc_hd__or3_1,sky130_fd_sc_hd__or3_1,79.84,0.5,283.9382462111215,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,32.6874,0.441408,2.3240000000000003,4000.000 ps (0.250 GHz),509.8
12,_282_,sky130_fd_sc_hd__or3_1,sky130_fd_sc_hd__or3_1,79.84,1.31775,295.27969496243935,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,32.6874,0.441408,2.3240000000000003,4000.000 ps (0.250 GHz),509.8
12,_282_,sky130_fd_sc_hd__or3_1,sky130_fd_sc_hd__or3_1,79.84,3.47293,318.8099969347184,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,32.6874,0.441408,2.3240000000000003,4000.000 ps (0.250 GHz),509.8
12,_282_,sky130_fd_sc_hd__or3_1,sky130_fd_sc_hd__or3_1,79.84,9.15291,362.1897875294739,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,32.6874,0.441408,2.3240000000000003,4000.000 ps (0.250 GHz),509.8
12,_282_,sky130_fd_sc_hd__or3_1,sky130_fd_sc_hd__or3_1,79.84,24.122500000000002,441.32819622200975,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,32.6874,0.441408,2.3240000000000003,4000.000 ps (0.250 GHz),509.8
12,_282_,sky130_fd_sc_hd__or3_1,sky130_fd_sc_hd__or3_1,79.84,63.5748,597.1079955253089,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,32.6874,0.441408,2.3240000000000003,4000.000 ps (0.250 GHz),509.8
12,_282_,sky130_fd_sc_hd__or3_1,sky130_fd_sc_hd__or3_1,79.84,167.55100000000002,1131.7185052328273,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,32.6874,0.441408,2.3240000000000003,4000.000 ps (0.250 GHz),509.8
12,_282_,sky130_fd_sc_hd__or3_1,sky130_fd_sc_hd__or3_2,79.84,0.5,390.27340453353065,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,32.6874,0.441408,2.3240000000000003,4000.000 ps (0.250 GHz),509.8
12,_282_,sky130_fd_sc_hd__or3_1,sky130_fd_sc_hd__or3_2,79.84,1.46035,400.52992710585784,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,32.6874,0.441408,2.3240000000000003,4000.000 ps (0.250 GHz),509.8
12,_282_,sky130_fd_sc_hd__or3_1,sky130_fd_sc_hd__or3_2,79.84,4.26522,423.6103949139832,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,32.6874,0.441408,2.3240000000000003,4000.000 ps (0.250 GHz),509.8
12,_282_,sky130_fd_sc_hd__or3_1,sky130_fd_sc_hd__or3_2,79.84,12.4574,469.2865976149787,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,32.6874,0.441408,2.3240000000000003,4000.000 ps (0.250 GHz),509.8
12,_282_,sky130_fd_sc_hd__or3_1,sky130_fd_sc_hd__or3_2,79.84,36.3842,553.6235592870606,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,32.6874,0.441408,2.3240000000000003,4000.000 ps (0.250 GHz),509.8
12,_282_,sky130_fd_sc_hd__or3_1,sky130_fd_sc_hd__or3_2,79.84,106.267,713.6621911948325,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,32.6874,0.441408,2.3240000000000003,4000.000 ps (0.250 GHz),509.8
12,_282_,sky130_fd_sc_hd__or3_1,sky130_fd_sc_hd__or3_2,79.84,310.37399999999997,1136.667774818542,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,32.6874,0.441408,2.3240000000000003,4000.000 ps (0.250 GHz),509.8
12,_282_,sky130_fd_sc_hd__or3_1,sky130_fd_sc_hd__or3_4,79.84,0.5,314.45400428187617,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,32.6874,0.441408,2.3240000000000003,4000.000 ps (0.250 GHz),509.8
12,_282_,sky130_fd_sc_hd__or3_1,sky130_fd_sc_hd__or3_4,79.84,1.59754,320.2513224330159,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,32.6874,0.441408,2.3240000000000003,4000.000 ps (0.250 GHz),509.8
12,_282_,sky130_fd_sc_hd__or3_1,sky130_fd_sc_hd__or3_4,79.84,5.10425,335.69734831189584,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,32.6874,0.441408,2.3240000000000003,4000.000 ps (0.250 GHz),509.8
12,_282_,sky130_fd_sc_hd__or3_1,sky130_fd_sc_hd__or3_4,79.84,16.3085,369.78193166664505,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,32.6874,0.441408,2.3240000000000003,4000.000 ps (0.250 GHz),509.8
12,_282_,sky130_fd_sc_hd__or3_1,sky130_fd_sc_hd__or3_4,79.84,52.1067,437.515596559472,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,32.6874,0.441408,2.3240000000000003,4000.000 ps (0.250 GHz),509.8
12,_282_,sky130_fd_sc_hd__or3_1,sky130_fd_sc_hd__or3_4,79.84,166.48499999999999,574.2965106055427,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,32.6874,0.441408,2.3240000000000003,4000.000 ps (0.250 GHz),509.8
12,_282_,sky130_fd_sc_hd__or3_1,sky130_fd_sc_hd__or3_4,79.84,531.931,1154.9890402791418,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,32.6874,0.441408,2.3240000000000003,4000.000 ps (0.250 GHz),509.8
13,_284_,sky130_fd_sc_hd__a31oi_1,sky130_fd_sc_hd__a31oi_1,65.24,0.5,129.45830228262892,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,31.8554,0.09576462,1.804,4000.000 ps (0.250 GHz),509.8
13,_284_,sky130_fd_sc_hd__a31oi_1,sky130_fd_sc_hd__a31oi_1,65.24,1.1280299999999999,139.12804159740762,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,31.8554,0.09576462,1.804,4000.000 ps (0.250 GHz),509.8
13,_284_,sky130_fd_sc_hd__a31oi_1,sky130_fd_sc_hd__a31oi_1,65.24,2.5449,160.7148622894647,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,31.8554,0.09576462,1.804,4000.000 ps (0.250 GHz),509.8
13,_284_,sky130_fd_sc_hd__a31oi_1,sky130_fd_sc_hd__a31oi_1,65.24,5.741429999999999,208.3066623448431,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,31.8554,0.09576462,1.804,4000.000 ps (0.250 GHz),509.8
13,_284_,sky130_fd_sc_hd__a31oi_1,sky130_fd_sc_hd__a31oi_1,65.24,12.953,314.07599896771177,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,31.8554,0.09576462,1.804,4000.000 ps (0.250 GHz),509.8
13,_284_,sky130_fd_sc_hd__a31oi_1,sky130_fd_sc_hd__a31oi_1,65.24,29.2227,549.9438238187741,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,31.8554,0.09576462,1.804,4000.000 ps (0.250 GHz),509.8
13,_284_,sky130_fd_sc_hd__a31oi_1,sky130_fd_sc_hd__a31oi_1,65.24,65.9279,1079.811729472564,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,31.8554,0.09576462,1.804,4000.000 ps (0.250 GHz),509.8
13,_284_,sky130_fd_sc_hd__a31oi_1,sky130_fd_sc_hd__a31oi_2,65.24,0.5,151.82281650363205,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,31.8554,0.09576462,1.804,4000.000 ps (0.250 GHz),509.8
13,_284_,sky130_fd_sc_hd__a31oi_1,sky130_fd_sc_hd__a31oi_2,65.24,1.24315,158.71543967993009,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,31.8554,0.09576462,1.804,4000.000 ps (0.250 GHz),509.8
13,_284_,sky130_fd_sc_hd__a31oi_1,sky130_fd_sc_hd__a31oi_2,65.24,3.09086,175.80854331327308,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,31.8554,0.09576462,1.804,4000.000 ps (0.250 GHz),509.8
13,_284_,sky130_fd_sc_hd__a31oi_1,sky130_fd_sc_hd__a31oi_2,65.24,7.68482,216.31358843413213,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,31.8554,0.09576462,1.804,4000.000 ps (0.250 GHz),509.8
13,_284_,sky130_fd_sc_hd__a31oi_1,sky130_fd_sc_hd__a31oi_2,65.24,19.1068,315.89241540990844,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,31.8554,0.09576462,1.804,4000.000 ps (0.250 GHz),509.8
13,_284_,sky130_fd_sc_hd__a31oi_1,sky130_fd_sc_hd__a31oi_2,65.24,47.5054,559.2641167593246,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,31.8554,0.09576462,1.804,4000.000 ps (0.250 GHz),509.8
13,_284_,sky130_fd_sc_hd__a31oi_1,sky130_fd_sc_hd__a31oi_2,65.24,118.113,1160.032394337125,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,31.8554,0.09576462,1.804,4000.000 ps (0.250 GHz),509.8
13,_284_,sky130_fd_sc_hd__a31oi_1,sky130_fd_sc_hd__a31oi_4,65.24,0.5,153.87088307107908,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,31.8554,0.09576462,1.804,4000.000 ps (0.250 GHz),509.8
13,_284_,sky130_fd_sc_hd__a31oi_1,sky130_fd_sc_hd__a31oi_4,65.24,1.36991,158.1306042749538,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,31.8554,0.09576462,1.804,4000.000 ps (0.250 GHz),509.8
13,_284_,sky130_fd_sc_hd__a31oi_1,sky130_fd_sc_hd__a31oi_4,65.24,3.7533100000000004,171.0255130433466,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,31.8554,0.09576462,1.804,4000.000 ps (0.250 GHz),509.8
13,_284_,sky130_fd_sc_hd__a31oi_1,sky130_fd_sc_hd__a31oi_4,65.24,10.2834,203.8245694583732,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,31.8554,0.09576462,1.804,4000.000 ps (0.250 GHz),509.8
13,_284_,sky130_fd_sc_hd__a31oi_1,sky130_fd_sc_hd__a31oi_4,65.24,28.1747,291.7818601089397,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,31.8554,0.09576462,1.804,4000.000 ps (0.250 GHz),509.8
13,_284_,sky130_fd_sc_hd__a31oi_1,sky130_fd_sc_hd__a31oi_4,65.24,77.1936,527.1348927523504,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,31.8554,0.09576462,1.804,4000.000 ps (0.250 GHz),509.8
13,_284_,sky130_fd_sc_hd__a31oi_1,sky130_fd_sc_hd__a31oi_4,65.24,211.49699999999999,1166.92532535466,4000.0,-0.0999999999999659,-3855.2,114.5,399.1,359.5,31.8554,0.09576462,1.804,4000.000 ps (0.250 GHz),509.8